,reviewText,Title
535699,"This film is a perfect thriller for our times.  The plot is about a computer company, NURV, run by a Bill Gates-like CEO, Gary Winston (Tim Robbins), who is perfect for the part.  He hires a young programmer named Milo Hoffman (Ryan Phillipe) who is deemed a genius.  Winston wants him to develop a program called Synapse, which reminds me of AT&T's MLife.  But this dream job becomes a nightmare after Hoffman's best friend is killed, and the clues point to NURV.  Now he plans to finish the program for the sole purpose of exposing Gary Winston.  Along the way, he is aided by a sexy coworker, Lisa (Rachel Leigh Cook), and learns the truth about his girlfriend.  This is a great movie that will keep you guessing.  It shows that in the world of business, especially software, you must know who to trust, and know how to deal with your enemies.  I give it four stars because it has a great story, and the actors are wonderful, however, some things are a little goofy, and I don't like one of the final twists.",Antitrust VHS
73248,"I love everything that makes my skin crawl with suspense. Basic Instinct is one of the cleverest erotic-slash-psychological thrillers ever made. This film was also a milestone for Sharon Stone, who was practical unknown at the time. Her role as the sinister and manipulative novelist Catherine Tramell is incredible -- Stone cleverly makes the character seem dark and complex. The handsome Michael Douglas also does an excellent job playing the troubled detective Nick Curran. The erotic scenes aren't overdone -- they're vital to the twists in the story. As I've already said, Basic Instinct is one of the most intelligent thrillers ever made! I recommend this DVD most highly!",N/A
126847,"Breakdown is a thriller, pure and simple.  Breakdown is about Kurt Russell's attempts to find his kidnapped wife.Breakdown is incredibly tense and suspenseful.  The hero is no superman and does not wrestle down helicopters in his spare time.  He becomes more and more terrified as his situation gets worse and worse.There are so other many films that call themselves thrillers but fall short.  &quot;Breakdown&quot; is so simple and so effective that you'll feel like you've really been through something when it's over.Great stuff.",Breakdown VHS
334841,"In this fascinating documentary, we see Marjoe Gortner expose himself as a fradulent preacher. He then shows the audience the ""tricks of the trade"" as he and other charlatans travel America and bilk the bucks from the poor, the pathetic, and the undereducated. Things that you may have taken for granted while watching some of these preachers get into the act are shown in a new and revealing light to people who aren't already cynical of this kind of religion. Fortunately, Marjoe finds love and decides to give up the charade, as his conscience finally gets to him. Too bad more people didn't pay attention to this still-relevant flim back in 1972, perhaps there would have been no Jim Jones, PTL, Jimmy Swaggart scandals, etc. to help people see the light the HARD WAY! Last I saw Marjoe, he was on a short lived 1980 television show called ""Speak up America"" where he took his preaching style to political commentary.",N/A
671564,"Reese Witherspoon gives a great performance as Elle Woods, a popular and pretty sorority girl, who can be slightly ditzy at times. She's certain Warner, her boyfriend, is going to propose to her, but, instead, he dumps Elle because he thinks she's too immature and dumb.Determined to get Warner back, Elle decides she wants to join Harvard law school, where he's studying, hoping that he'll realize she is smart enough to be his wife. Shockingly, Elle gets accepted into Harvard and moves in to one of the dorms on campus (along with her adorable, pink-clad Chihuahua, Bruiser), but there's a problem. Warner already has another girlfriend.I was really surprised at how entertaining and amusing this movie was! I figured it was going to be another stupid, boring teen movie, but it surpassed my expectations. An added bonus on the DVD is the deleted scenes (nearly ten). I highly recommend Legally Blonde to people of all ages!",Legally Blonde
704225,"On the boarder between North and South Korea is an area called the Joint Security Area (JSA).  One night there is an exchange of fire across the JSA that interrupts the progress between the nations.  There seems to be two versions of the reason why two North Korean soldiers were killed on the North Korean side of the boarder.  The South says that North tried to kidnap a South Korean solider, while the North states that a South Korean solider went amok.  The neutral countries, Switzerland and Sweden, are in charge of the investigation and clues indicate that there are other motives behind the crime.  JSA is provides an excellent cinematic experience, which educates and fills the audience with compassion.",Joint Security Area
695021,"""...they first make mad.""Buffy's second season succeeded in elevating romantic melodrama into high epic tragedy.With Buffy's successful defeat of The Master, the Order of Aurelius is in chaotic disarray.  Enter the psychopathic vampire Spike (James Marsters), a.k.a. ""William the Bloody,"" and his demented paramour Drusilla (Juliet Landau), to rearrange the pecking order and initiate a violent ongoing vendetta against the Slayer.  Spike has two Slayer kills already to his credit, and is eager for a third; mad Drusilla, before the season is out, will bag one of her own to match him.The Bonnie-and-Clyde vampire duo were created by Buffy's great love, Angel, before his soul was restored  -  when he was known as Angelus, the Scourge of Europe.  With classic hubris, Buffy unknowingly sows the seeds of her own psyche's doom by consummating her love with Angel, costing him his regained soul and reverting him to the exceedingly violent killer he once was.  The act ends up costing her the lives of many near and dear loved ones  -  and pits her in a life-and-death apocalyptic struggle that will force her to lose her greatest love...or the world, itself.This was the greatest tear-jerker season of Buffy, and  -  along with the third season  -  its highest dramatic peak.  The melodrama is intense, the tragedy even more so.  The story arc is very impressively handled, focusing first on Buffy's conflict with Spike and Drusilla, and the two killer vampires' newfound conflict with their sire and former mentor in evil, Angel, and then lethally tipping the scale with Angel's fall from grace and reunion with the diabolical duo.New loves are to be found, along with new cast members, most notably Seth Green as Oz, Willow's lycanthropically cursed boyfriend.  There are numerous surprises and betrayals, and more twists and turns in loyalties and allegiances than can  -  or should  -  be easily recounted.Watch the second season collection, and see what really hooked an entire generation on this incredible series.",N/A
345346,Dennis the Menace is a classic comedy about a kid who gets in a lot of trouble.  And him and his neighbor have a rivalry against each other.  And dennis ends up having to live with him.This is a joyous comedy with many twists and turns that happen.,N/A
190130,"I love the book &quot;The Tommyknockers&quot; and I also enjoy most movies that are made from King's books, but this one (and &quot;Thinner&quot;) is an exception.  First of all, the acting is horrible.  The funny thing is that the best acting comes from former pornstar Traci Lords, and that still isn't very good (but she does look very hot...).  The effects are pretty poor and always look the same (ie. green lights).  Some of the things from the book translated nicely, like the shed, but otherwise I believe that if I hadn't read the book first that it wouldn't have made any sense at all.  It's really sad when I have to say the line: &quot;The best thing about this movie is Traci Lords.&quot;.  Skip this and read the book.",N/A
263667,"Beautiful widescreen, better see! As a child I loved Short Circuit, and it's not so successful sequel. The expolits of the robot # 5 who thought that he was a living breathing thinking individual with feelings was a rather entertaining movie with a lot of the stuff that kids find cool in it. A crazy funny robot with some classic tag lines, lazers, and explosions, and a movie that's in general silly.Until this DVD was released I never got to see this movie in widescreen, and now that I have I am shocked as to how much of the picture was actually missing. The more widescreen movies that I watch the less I can stand Pan & Scam. Short Circuit was a movie that really suffered when it was transfered to pan & Scam. The movie has a decent transfer, not the best, but this is certainly the best presentation of the movie I have ever seen, and it also features decent sound. It's a little lacking in the special features, but would be a good buy for those wanting to relive a childhood memory from the 80s. Unlike Bill & Ted, this movie actually holds up against the test of time, not as well as other 80s classics, but from a decade of [bad] movies, this one's still pretty funny.",Short Circuit VHS
587319,"If ever a storyteller was irresistibly drawn toward the cinema and its camera's all-seeing eye, that person would be David Lynch.  ""Mulholland Drive"" uses the camera as an omniscient eye into the world of Hollywood filmmaking, utilizing the talents of three remarkable performers, Laura Elena Harring, Naomi Watts and Justin Theroux.The film begins with Harring helplessly wandering the streets of Hollywood after a collision occurs on Mulholland Drive with the limousine in which she was riding, causing an explosion, after which she barely escapes with her life.  Lynch shrewdly uses the magnificent contours of Harring's face, accenting her perfectly sloped cheekbones, to achieve maximum benefit from a purposeful camera.  Laura Elena was the first Hispanic ever to win the Miss U.S.A. contest, after which she became a countess by marrying into the prominent Bismarck family.  At that point she began studying drama in London.  Her marriage ended and she pursued her film career vigorously, with Lynch providing her with a solid breakthrough performance.Harring interacts in the film with the lovely blonde actress who won Breakthrough Performance of the Year honors from the National Film Board of Review resulting from her sterling effort in ""Mulholland Drive.""  Naomi Watts was born in England and raised in Australia.  After a decade of fervent effort to build a film career Lynch provided her with this solid break, with which she made good.  When Harring, unable to remember anything, occupies Watts' apartment shortly before her arrival by plane from Canada, the understanding young blonde woman immediately befriends her, inviting her to move in with her.  Watts, whose aunt, a famous actress, is the apartment's occupant, and is letting her use it while she is making a film in Canada, immediately assists Harring in seeking to uncover the mystery associated with her memory loss.In the manner of Lynch, the film develops into a series of dramatic situations in which the viewer is confronted with the task of separating a dreamworld of illusion from reality.  As the film develops we learn that Watts and Harring are vying for the same starring role in a major film.Justin Theroux enters the mix as a confused director.  Lynch is to be credited for never depicting Theroux as a raving lunatic, but rather someone who launches into bizarre behavior in a low key manner, rendering the character more uniquely effective.  Theroux remains outwardly calm no matter what happens, even after he is forcibly thrown out of his own Hollywood canyon home by the pool cleaner he finds in bed with his wife.By the film's end Harring is enchanting everyone, male and female.  At one point Watts becomes jealous over her attention, along with her competition for a role she wants in the film Theroux is directing.  Theroux has been warned by the gangster element financially backing the film that he is duty bound to put Watts in the starring female role, leading to conflict.One of the film's zaniest characters is a professional hit man with the efficiency level of Inspector Clousseau at his daffiest.  He is compelled to eliminate large numbers of people to cover up his staggering inefficiency.Playing the role of the shrewd ""You can't fool me"" landlady of the apartment building where Watts and Harring stay is veteran Ann Miller, who starred in MGM musicals in the fifties.  She immediately sees through the flimsy explanation provided by Watts to justify Harring staying with her.  At one point the relationship between the two beautiful young women heats up into an erotic love sequence captured beautifully by Lynch's all-seeing camera.",Mulholland Drive
701728,"First of all, I have to point out that I am a fan of the original twenty-six episode series, which I consider to be an absolutely stunning production and story, with a slightly disjointed ending.That said, I admittedly watched this with an existing bias.As a movie in its own right, this is very nice; compared to the original series it was adapted from, it's a bit of a let down. The production standards were excellent (after all, it appears to use the same cast and crew as the original series), but to somebody who had already experienced the richness of the original, the retelling was rather abrupt.In my opinion, it is best to consider this to be an alternative history type of tale, that happens to feature many of the same characters. The storyline only bears a superficial resemblance to that of the original, but it's a decent storyline in its own right. If I had seen this before watching the series, I would probably have considered it a 4 of 5 overall.Character designs are nice, and the animation is excellent. The sound quality seems to be very good, but they don't seem to be trying for the immersive audio experience of the series. I cannot comment on the quality of the dub work (didn't listen to it) but considering the company, it's probably decent. Acting on the Japanese audio is excellent, and, if I'm recalling names correctly, features the same cast as the series. The subtitles are nicely legible, although I was watching it on a 31&quot; display using an S-Video hookup.I can't comment on the extra features available, as I've only seen a rental edition (no bonus disc included), but the extra features on the main disc are minimal.",N/A
376427,"The best low buget film ever.I liked a lot.With great extras and the original australian soundtrack this version will enhance the original.The first time I saw in my country I get overwhelmed.The cars the chases the roads,magnificent spectacle.I recommend to you.",Mad Max VHS
129753,"""Indiana Jones and the Last Crusade"" disappoints, for its inability to construct a believable action scene.  Who'd get taken in by this blatant cartoonery?  I, frankly, miss the stark realism and gritty humanism of ""Raiders of the Lost Ark"" and ""The Temple of Doom"".  What?  They were live-action cartoons too?  Well, that changes everything, then, doesn't it?Kidding aside, you shouldn't ever go into an Indiana Jones movie expecting credible action.  And ""The Last Crusade"" has the least credible, but at times most fun, action of any in the series.  Watch as Indy, armed only with a horse and the strap from his bag, manages to outrun and outgun a German tank.  Later in the sequence, we get a moment that for me defines the ethos Spielberg and Lucas have built for this series.  Indiana is wrestling with some Nazis on the tank.  The tank moves slowly towards a cliff.  Instead of jumping off the tank at the last minute, leaving the baddies to tumble to their doom, Indy appears to go over the cliff with them.  His entourage, which includes his stoic father, rushes to the side of the cliff just in time to see the tank hit bottom and explode.  Somber faces all around.  Just as they say their goodbyes, the camera cuts to a hand appearing by the cliff's edge, out of their view.  It's Indy!  He's alive!  After a quick moment to brush himself off, he joins his friends to see what the fuss is about.  His father does a pitch-perfect double-take upon noticing him, then explodes in joyous tears.  The scene ends with Indy, collapsed in exhaustion, surprised when his fedora, thought lost in the wreckage, tumbles into his lap.  It's a perfect blend of classic Saturday matinee hokiness with a dollop of contemporary self-awareness.  The filmmakers know that Indy's invincible.  The actors know it.  And most importantly, the audience knows it.  But for a brief moment, the film has us going.  Then it allows us to laugh at our own gullibility.Besides mocking the genre pictures from whence it came, ""The Last Crusade"" spends a lot of time winking and nudging about its own past.  The character, by this point in the trilogy, has a lot of history, and much of it is playfully referenced here.  One key moment finds Indy and his current Jones girl, Elsa, exploring the catacombs underneath a Venetian library.  Intricate hieroglyphics adorn the walls.  One in particular looks like a glowing golden box.  Elsa points it out and asks, ""What's this one?""  ""The Ark of the Covenant,"" says Indy.  ""Are you sure?"" she confirms, perfectly setting up his deadpan reply: ""Pretty sure.""  More explicitly is the infamous opening sequence, starring River Phoenix as Young Indiana.  In it we see, during one quick trip across a Circus train, the origins of Indy's fedora, his whip, his fear of snakes, and his knack for adventure.  Even though I have some trouble believing that the fragile and feline Phoenix will grow up to be the rugged and rough Harrison Ford, he has enough fun during the sequence to make my qualms disappear.Which leads me to the casting of Indy's father.  It might seem far-fetched to have the decidedly Midwestern Ford fathered by Sean Connery.  But like Phoenix, Connery has enough fun here to make you forget the differences in their accents.  You'll be won over by the twinkle in his eye and the bounce in his step.  The movie relies heavily on their chemistry, and at this task it does not fail.  Connery, who provided the model for Indiana Jones in the first place (what is Indiana Jones if not an archaeological James Bond?), plays against type: he's a bookworm.  Armed with his tweed jacket and neat bow-tie, he's hardly the Jones patriarch you were expecting.  Henry Jones is a Mr. Magoo-type character, accidentally finding ways of saving the day, when his more daring son can't.  In ""The Last Crusade"", Connery proves, through the power of his towering charisma and impeccable comedic timing, why he's still a star, some forty years after ""Dr. No"".Not so successful a casting choice is Alison Doody.  Her Elsa continues the tradition of Indy's leading women getting better and better looking, while being played by poorer and poorer actresses.  From Karen Allen, to Kate Capshaw, to a new high/low.  If this trend continues, I expect to see Denise Richards in ""Indy IV"".  True, you understand why the shallowness in Indy's character would find her appealing, but Doody brings little more than wooden line readings to the movie.While not as 'important' a movie as others in his oeuvre, ""The Last Crusade"" once again shows how adept Steven Spielberg is at manipulating an audience into high gear.  The action sequences are economical and exciting, the visual jokes work like a charm every time, and the special effects, while already dated, work in a cheesy/kitschy kind of way.  On top of all this, Spielberg throws in more Nazi imagery here than in any of his other movies, including ""Schindler's List"".  When Indy finds himself face-to-face with Hitler, in one of the film's best jokes, Spielberg doesn't miss the opportunity for some fun at the fuhrer's expense.The ending, much-maligned, does well servicing the story.  We've been leading up to finding the Holy Grail, but it's not really an important part of the story, just an excuse for mild adventures.  After all, the filmmakers didn't even bother to come up with a menacing villain to stand in the Jones' way.  What we do get is a hubristic stooge, whose obsessiveness is burning so intensely, it's obvious to everyone but him that it will be his downfall.  The ending provides some suspenseful moments, gives all the characters credible reasons for doing what they have to do to move the story along, and ties up all the loose ends.  It's a fine way to wrap up another fun entry in the Indiana Jones series.",N/A
532032,"Five stars?  For a SNL reunion show?No, I'm not kidding.  For a story about the son of the Devil, this is a suprisingly sweet and upbeat tale without a mean-spirited joke anywhere.  That would have been worth four stars, but then it literally moved me to tears, and pulled out the last star at the final moment.Some of the humor may be innapproperate for pre-teens.  As far as violence, this is an amazingly gentle movie by today's standards, a few cartoon-style fights and Nicki repetedly getting hit by buses and trains.Rodney Dangerfield turned in the preformance of his carreer, Ozzy was a delicious self-parody, Jon Lovitz and Rob Schneider were present for cameo roles.The tears?  The reference to the late Chris Farley in a throwaway joke just before the closing credits.  Knew you'd make it to Heaven, big guy.",N/A
464840,"This is an interesting mystery with Cuba Gooding Jr., and Tom Berenger. They do nice jobs of playing a corrupted lawyer and a good cop. Gooding after causing the mistrial of his guilty client, is disbarred and tries to write a book to get by at a home he inherited from his father. He is tempted by a book offered to him to critique by an elderly man that dies shortly after that. What ensues takes many twists and turns that keep you guessing. It is ashame the transfer from the film to DVD was done in such a poor manner. Sterling Millenium Series should be avoided if this is the type of DVD quality they produce. I have purchased many movies that were 30 or more years old that were a much better transfer (e.g. The Vikings). If it was not such a great movie I would have sent it back.",N/A
500670,The best Disney ever made.  Animation is top notch and hilarious.I heard this was Walt Disney's favorite movie that he made.  Ican't believe we cannot buy it.,N/A
591887,"Wesley Snipes stars as the title character in the sequel to the 1998 movie of the same name.  This time around the story and the movie are more gritty and horror oriented, but Snipes is still fighting his own demons and the vampires.  You need not have seen the first Blade to see this one, both movies stand on their own.  Blade teams up with a vampire crew this time to fight the evil, scary Reapers and destroy this creepy strain of vampires before they get out of hand.  The DVD is full of extras....be sure to watch the deleted and alternate scenes with the director's commentary!  Guillermo Del Toro, the director, is funny and insightful and does an excellent job on this movie, and the commentary.  There's also plenty of behind-the-scenes looks at the movie that will keep you busy for about as long as the movie is.  Overall Blade II is fun, scary, and entertaining.",Blade 2 VHS
387387,"This film demonstrates Todd Haynes' cinematic mastery even more so than his newer, more critically praised film ""Far from Heaven"".  His ability to create extreme levels of unease and tension in his audience with seemingly simple scenes is amazing.This film is satiric at times but the satire is so dark you'll more likely cringe than laugh.  This film has a similar theme to American Beauty but rather than attempting to be hip and sugar coated this film goes straight for the jugular.  No punches are pulled in this shocking and profoundly disturbing vision of the claustrophobic monotony and falsity of life.",Safe VHS
45216,"First of all I thought the acting was good!I have a few questions about the content.I'll put that another way.I would like to see a movie that might address why the allies did not know about these camps until the Allies entered Germany.Allied bombers had no problems locating German factories and other military and civillian targets, but I never heard of prisoner of war camps or concentation camps being bombed-explain that-maybe the pilots were very lucky!Also I do not understand how people could be killed only for their religious beliefs but allied prisoners who were killing your countrymen were taken prisoner and treated according to some war rules!That doesn't make sense to me.I do not doubt nor defend any justice in the killing of any Jewish people in any way, that was horrible!I just have some questions.I will say that my mother and her family were on the receiving end of allied bombing thank God it wasn't in Dresden or Hamburg! My father is post war U.S. soldier and mother postwar West German!She accepts that as war and has been flying a U.S.flag long before 9-11-01 happened.I guess my review drifted of course abit,the movie and actors were great but alot of innocent people died in that war,not just one group!Also Hollywood sometimes gets critisized for violence but rarely gets praise they sometimes deserve,people have been killing each other long before Hollywood was around,sometimes mankind can be worse than animals to each other and over and over again. A song by Molly Hatchett ""Fall of the Peacemakers"".I'm also dissapointed in Steven Spielberg-he pimped his wife out in a movie ""It's a Girl Thing""-she looked like she enjoyed it though!",N/A
709051,"Unlike some people I really enjoyed the HELLRAISER sequel that preceeded this one, INFERNO. It stuck more to the original concept (as in the original novel) than any of the other sequels, and actually had a new twist and a PLOT which is more than I can say for HELL ON EARTH (radio shack cenobites...ugg) and the idiotic, predictable BLOODLINE (Pinhead in Space, just like the stupid Leprechaun).So after the series had been so greatly revived by part 5, I hoped, though doubted, that part 6 might be halfway watchable.Firstly this movie is a rip-off of ANGEL HEART and JACOB'S LADDER. Secondly, it does the old ""it was only a dream"" trick every five minutes to the point where you cannot follow the plot at all. The only redemable moment is the ending which is commendable but isn't worth waiting for through the entirety of the boring, lame and redundant film.Pass on this.The interesting thing is that the people who own the rights to this series also own the rights to HALLOWEEN (or did). So if JASON VRS. FREDDY ever comes out and makes any profit, which it will no matter how campy it will doubtlessly be, then we will know whom Pinhead will eventually come face to face with. After that we can look forward to a reprise of the old monster movies like KING KONG VRS. GODZILLA which plagued the late fiftes and early sixties. Every horror movie icon will come back to fight another (which would also make for a great Playstaion 2 fighting game). THE FLY will fight LEATHERFACE. CHUCKY VRS. LEPRECHUAN is inevitable. THE THING could show up at SLEEPAWAY CAMP. Personally, I think once a franchise has reached up to part seven or, worse yet part 10 like FRIDAY THE 13TH, there is little left to do but go campy or call it quits. FREDDY went campy (super campy) by the first sequel. He knew what was up. Chucky and Leprechaun followed his lead, and Jason took his sweet time but he made it. Unless Hollywood finally lets PINHEAD and MYERS and the other greats finally rest in peace, then eventually they will be doomed to cinematic cheese. HALLOWEEN 8 (with Busta and Tyra) is an alarming warning of this.Let's hope they let PINHEAD maintain his dignity and throw in the towel. Some horror icons are too magnificent to go cheesy. But as for Chucky and Jason, hey Hollywood: go nuts.",Hellraiser: Hellseeker
211383,"ok ok this movie had great music and the dancing was the real star. I remember seeing this movie with my mother, who was a real construction worker. we both laught. No way she could do construction all day and dance all night, but its a movie right. Jennifer Beals was so hot when she did this movie, why didn't she do more films? Oh yeah, she can't act to save her life, but never mind that lets get back to the dancing. The Choreography was so cutting edge for the 80's. If you can choke down the bad acting and the weak story this is not such a bad film. If you like good dancing,and some of the best 80's music see it.",Flashdance VHS
269386,"I love this move, Tommy lee Jones is great in this movie. This is a movie that must come out for DVD in the near future. In the 80's it was HBO biggest movie.",The Park Is Mine VHS
440868,"Don't get me wrong -- I'm a total Evil Deadhed all the way through. I was just disappointed in the features that should have been a bang-zoom kind of explosion that ended up being some type of Roman candles. Okay, but not what I was expecting.First the good -- the cover is excellent. Kind of this squishy latex foam (stinky) cover to simulate human skin -- it's also chock full of Tom Sullivan's drawing. Artistically, pretty cool but not great to stack with your DVDs.FANanalysis, the documentary by Bruce Campbell was great. Bruce takes Evil DeadHeads behind the scenes at conventions and offers an intimate portrayal of himself interacting. Although it was very short (23 minutes) I thoroughly enjoyed watching this little gem of an addition to this DVD. A must-see.The sound and picture of the Evil Dead is outstanding. Considering this was a cheaply made film, MAN did they clean everything up and clarify all the details of the movie. Probably the best I've seen.Plus, there are some Easter Eggs in this DVD. At main menu:Egg 1: go to EXTRAS highlight ""trailer"" > arrow left that should highlight a fish, click it (this will play a screen test for the animation of one of the zombies)Egg 2: at EXTRAS click ""more"" highlight ""fanalysis"" > arrow leftthat will highlight a skull, click it (this features a short film of a discussion of Evil Dead. Robert Tapert and the actresses who play Linda and Shelly discuss a little about what went on during the filming. Robert briefly mentions his wife &lt;who is the actress who plays Xena for those of you who didn't know> Also talks a bit about their next film collaboration that could be the 4th Evil Dead)Now, the not-so-great. Well, unfortunately, the prequel ""Within the Woods"" was apparently pulled by some yahoo guy at the last minute at Columbia. Why, we don't know but I know a number of fans were really ticked about this. Don't despair! Surf the web and you'll find ways of getting a bootleg --albeit a crappy copy, but it's out there. And you have GOT to see it -- you will see all the inspiration for Evil Dead including the parts that ended up transferring over to the next two flicks.The commentary was cut into two sections: Bruce by himself and Rob Tapert and Sam Raimi on the other. If you have the Evil Dead 2 special edition, you'd appreciate the commentary for the way they kid each other. Bruce is great with technical details but I think they should have had him comment with Sam and Rob. Sam has a tendency to get into his flicks and go quiet so there were long pauses despite the fact Rob was with him. They should have had the three of them together for one commentary as it is too much fun listening to them all kid each other and laugh about how they pulled Evil Dead off. At one point, Rob questions why they separated them for the commentaries (which tells me it wasn't their idea) and I missed their friendly bantering.The outtakes section was interesting, but boring. I got the impression it was them messing up and laughing, but alas, it was merely unused takes and footage. Not bad, but probably interesting for die-hard fans only.Overall, it's a good DVD, but incomplete. I get the impression that ""Within the Woods"" is thought of by the studios as a money-maker which might be why they pulled it at the last second. If this is apparent, then hopefully the hesitant studios will realize that the Dead series is a money maker and offer the funds for a new flick.Good for die-hard fans, decent collectable.",Evil Dead VHS
111538,No point in writing about the movie - it is adequately covered elsewhere - just a note to say the quality of the DVD release is superb.  This is what B&W on the big screen should look like - all the subtlety of shade and texture and wonderful tonal values.  If you are borderline about buying it for the plot and have seen to many terrible prints on TV - get this to see how good the cinematography really was in those days!  Oh yes - it's also a good movie!,N/A
212703,"OK, first of all, I'm not going to bore you with plot details because anybody who's a Trek fan has most probably seen it and know it.  Now then, here's where Star Trek III - Special Edition will have a special place in my heart for some time.Back in the Christmas season of 1986, I got my first VCR along with 2 commericially recorded movies.  One of these movies was Star Trek III.  I requested it because I had missed it in the theaters and as Trek fans know, 1986 was the release year for Star Trek IV.  And since Star Trek II thru IV form what is commonly known by Trek fans as the ""Genesis Trilogy"", I had missed the middle movie, so I wanted to catch up.Now then, fast forward to Christmas 2001.  I get my first DVD player.  One of the first movies I get is Star Trek: TMP - DE.  Now we have both Star Trek II - DE and Star Trek III - SE coming out relatively close together.  This year, 2002, has been a good year for Star Trek fans.  With the release of the full series of TNG and at least 2 of the movies in Special Editions.  And rumor has it that Star Trek IV - SE is already in production.  So if you're looking to buy the Trek films, hang tight and wait for the impending Special Edition versions.I give the movie 4 stars because although it's a pretty entertaining movie, it's not one of the best Trek films.  However, the Special Edition version will probably bump that up to 5 stars with all the extras.",N/A
270115,"As a western I give this show a ""5"", as a movie maybe a ""3"", but this is a western from 1967 and I think it's as good as the ones Eastwood was doing then.  Alex Cord plays the role of ""Clay McCord"" well. A gunfighter with bad memories of his Pa, who had epilepsy when McCord was a kid.  Cord is an outlaw with blazing guns, lightning quick speed and accuracy. The law and bounty hunters are after him and his partner.  He's worth 10,000; dead or alive.  But McCord has a big problem:  He's getting the ""shakes"", like his Pa used to have.  At times he loses the use of his right arm due to this.  This isn't good because he's right handed and anytime he has these ""attacks"" he is totally vulnerable.  But the governor of New Mexico (Robert Ryan) has offered amnesty to any outlaw who turns himself in.  He offers them a second chance and a clean slate.  McCord is interested in obtaining amnesty, his problem is only going to get worse and he knows that eventually someone is going to get him when he becomes disabled with the shakes, especially when he puts a strain on his right hand.",N/A
718059,"Sure, this movie is a mish-mash of Mad Max, King Arthur, and Dragonslayer.  Sure there are holes and a few question marks in the plot.  But then again...we're watching a movie about dragons and the people who live in a future time where dragons rule so, why question it to begin with?I was afraid of seriously cheesey dragon effects a la Dungeons and Dragons, but WOW was I pleasantly surprised! The creatures were well textured and moved almost cat-like.  The fire they breathed didn't look all pixellated like a lot of fire done with CGI.  That all combined to deliver a good-looking (?) set of monsterous dragons.The sound was probably the best I've heard in a long time.  The theater I saw it in is set up for Dolby Digital surround...and let me tell you:  this movie made FULL use of the sound system!!! Dragons flying all around you..and when they growled..whoa..puts a shiver down your spine!!!Go see it, don't believe it....just enjoy it.  The actors are all excellent, even though at times the British actors's accents were so thick it made understanding them all but impossible.  This movie is around 1 hr. and 40 minutes long...not too short and not too long...but long enough enjoy the heck out of yourself!!!",N/A
697753,"Wes Anderson's third film, ""The Royal Tenenbaums,"" is nothing short of amazing and was easily the best film of 2001. Why it wasn't nominated for more than Best Original Screenplay at this year's Oscars is beyond me. The same went for his sophomore effort (and what I feel is his best film of the three) ""Rushmore.""One of many of Anderson's gifts lies in his appreciation of and ability to identify deadpan humor. My three favorite moments of the film are when Richie suffers a breakdown at his tennis match and tosses his racquet at the returned ball he lightly served over the net in the first place, when Chas holds a mock fire drill and tells his boys that they all would have died, including their dog, because it took them four and a half minutes to get out of the house, and when Raleigh St. Clair replies to the question ""Can the boy tell time?"" with ""Heavens, no.""He also has the uncanny ability of accompanying his films with the perfect music (though he has been ostracized for not including certain songs that appear in his films on the actual soundtrack.) He did it in ""Rushmore"" with British Invasion songs and he doesn't falter here. The absolute best moment of the film (in a depressing, psychotic kind of way) is when Richie attempts to kill himself by slicing his wrists. The reason for this wholly rests on the fact that the entire montage was accompanied by Elliot Smith's haunting song ""Needle in the Hay.""The other reason Anderson gets good marks is because of the fabulous ensemble cast. Gene Hackman, Anjelica Huston, Danny Glover, Gwyneth Paltrow, Bill Murray, Ben Stiller, Owen Wilson and Luke Wilson are all at their best here.Kudos to everyone involved in this film; it is sure to gain classic status years from now. A worthy addition to anyone's DVD collection.",The Royal Tenenbaums
235110,"The Middle East is still in turmoil. Big shock? No, not really.Nostrodamus may or may not have gotten it right.  The Middle East has always been unstable. Nostradamus saidthat the world will end in 3797. However, Norse mythology saysthat the world will end at the time of Ragnarok.  The Mayancalendar says that it will end on December 24, 2011.  Acontemporary of Nostradamus, William Shakespeare, wrotethe following:  ""The fault dear Brutus, lies not in our stars butin ourselves."" (Julius Caesar), and ""There are more things in Heaven and Earth than are dreamed of in your philosophy, Horatio."" (Hamlet). After the collapse of the World Trade Center on September 11, 2001, there was aprophecy, supposedly by Nostradamus, about New York.It turned out to be a hoax. It was written by a college studentand posted on the Internet. He dated it a hundred years afterNostradamus' death.",N/A
