,reviewText,Title
82178,"Good movie, but too long. Watch it when you have time to spare",Pretty Woman VHS
459021,"If you are looking for an experience that will change your life, this is it!!!  &quot;Sunday&quot; is a musical for those who will challenge themselves to understand all of cerebral subtleties that are written into the fabric of this work.Stephen Sondheim's score is equally matched by James Lapine's masterfully created book.  These two gentlemen have left no stone unturned.  Every &quot;T&quot; is crossed and &quot;i&quot; dotted.This performance of &quot;Sunday&quot; to me, is the quintessential performance of any work of art in existence.  Bernadette Peters gives a compelling, emotional performance, and Mandy Patinkin is nothing short of pure genius!!If I could give this DVD more stars I would!!!  This is a must have for any true fan of musical theater.",N/A
430267,"I bought, for the 1st time in my life, two DVD musicals &quot;Hell Freezes Over, Eagles&quot; and this one.  I love FM but this DVD is soooooo disappointing, I was considering return it --- the video is dull and the audio is simply unprofessional and unforgivable !!I rate the Eagles' DVD 100 stars !!!! go get that one.......",N/A
116769,"With the plot device of 'virtual reality made real' (don't ask) the sky was potentially  the limit for the writers.  But after the first hour or so of interesting but too numerous and convoluted twists, the film devolved into a very prolonged shoot-em-up/kung-fu show down.  What a waste.  It took me half a dozen sittings over several weeks just to get through it because it became so mind numbingly boring and predictable.  If slick special effects and gunplay are all you need in a movie then go for it.  Personally I'd rather watch my lawn grow.",N/A
464776,"Hmmm. Willis/Warren/Bakula/Henricksen: great actors...could've been an excellent movie...if it weren't for the script, the score and one horrible casting choice. I wish I could say that this was at least a guilty pleasure but, I can't. In order for it to qualify as a guilty pleasure, it would have had to have been laughable. But, we're being begged to take this silly movie seriously (just listen to the clawingly sappy score.) They could've achieved laughable by recasting the entire movie so that all of the actor's were of the same caliber as Jane March...and normally, I wouldn't stoop to attacking someone's looks but, since I can't see how else she would've gotten this role, I will...How DO all those teeth fit in her head anyway? Two words: Freddie Mercury.",N/A
588784,"For a three hour movie, this movie had remarkably little content. Althought biographical, it only covered a few years of his life, not even his complete boxing career. There were many unnecessary scenes that had nothing to do with the rest of the movie. For example, there was about 20 minutes of Ali jogging (around two hours into the movie) in preparation for the famous &quot;Rumble in the Jungle&quot; fight. During these 15 -20 minutes, the only dialouge is some Africans chanting something which translated to (I think) &quot;fear Ali.&quot; This scene has no point, and I think it was just put there because they wanted to make the movie longer. There were many other examples, but that one was the worst.Also, the movie was poorly directed during the boxing scenes. I often found myself wondering who was punching who. The camera angles were often poor. Also, some characters just materialized without introduction. For example, (I don't want to give away  too much) but Ali's second wife just comes out of nowhere. The audience is never told that he even got a divorce, let alone that he remarried. This happened a couple of times in the movie.On the positive side, Will Smith did an excellent job, as did most of the cast. Smith captured the arrogance, and hypocritical idealogy of Ali very well. Also, that Smith was actually made to look like Muhammed Ali is a miracle of film making.Overall, an OK movie marred by trying to be more epic than it was, and poor direction.",Ali
227905,"Okay, so we hate sequels, right?  Uh uh....Director James Cameron's best idea was not to even make a true seuqel of 1979's &quot;Alien&quot; - though repairing Sigourney Weaver with the acid spewing, chestbursting, drool-challenged reptilian-insectoid and vaguely canine alien of the first film, and using the first story as a base, Cameron has created a sequel more original than films that don't purport to be sequels.  In the original film, Ellen Ripley is one of seven crewmembers of a spacegoing freighter owned by the mysterious (though apparently all-powerful &quot;company&quot;).  When the crew lands on a remote planet in response to what may be a distress call, they unknowingly pick up a bug that systematically picks off the crew before being dispatched by Ripley.In the opening minutes of the sequel, we find that Ripley's narrow survival has a bitter edge - escaping her freighter, she's found drifting in space for nearly 60 years.  Thawed out of &quot;coldsleep&quot;, her memories of the alien terror are fresh while she lacks any friends or family with which to lean against.  Though eager to tell her story, nobody believes a word about acid-spewing, chestbursting aliens, and Ripley is written off as a nutcase.  Bolstering the case for insanity is the fact that the mysterious planet from whence the alien came has long been settled without so much as a complaint.  Certainly, if Ripley's tale of woe and acid had had the slightest amount of truth, somebody would have heard something.  And then nobody hears anything from the colony.  Far from convinced, the compamny nevertheless sends out a survey team of US Marines at the disposal of the company's amoral corporate rep (Paul Reiser).  Gung-Ho at first, the Marines land on the dark and remote planet to find it overrun almsot entirely with aliens.  Firefights ensue, arrogance is destroyed and the marines find themselves cut-off and alone.  Ripley, once thought a nut, is now the only hope the surviving marines have of getting off the planet.Aliens excels because it doesn't really try to be a sequel to the first one - mostly because Cameron uses a completely different style.  Where the first film was slow and brooding, the first one takes the speed-is-life approach.  Cameron's aliens fly off the ceilings, jump from floors, almost ooze out of every crack and crevice.  These guys don't hide - they jump on cars, run into flame-throwers, beg for grenades.  Cameron goes for the adrenaline route, but there's a method to his madness - the camera stays smooth, and the action is choreographed so that we always know what's going on (assuming we can bear to look at the screen).  The aliens get a lot more screen-time, but Cameron skillfully sets the scene that reveals the aliens and keeps them shrouded at the same time, so we never think we're looking at guys in rubber suits (at least not guys we want to ever meet in a dark alley).  Though the pace takes a big dip midway through the film (that happens in every Cameron movie) it picks up again in time to head for a major climax (followed by another major climax) at the film's end, in which we get a final claimx, just so we can finish the film feeling jolted and bolted.Aliens is also a human story - the marines come off as amoral lifers, but they go down as heroes, even Bill Paxton as the ceaselessly pessimistic Hudson and Jeannette Goldstein as the fearsome Vazquez.  Between the awesome visual effects and the speed of the action, you'll need to see this widescreen - don't settle for the cropped and edited version they air on FX.",N/A
539056,This is a &quot;well-told tale&quot;.  Full of humor at all levels.  Scathingly funny for adults and a total kick for kids.  Imagine 1 1/2 hours of Mike Myers doing his Scottish bit against Eddie Murphy and you might get a picture of what you're in for.  John Lithgow torturing a Gingerbread man is worth the ticket alone!This is on my list to immediately buy when it is released on DVD.,Shrek VHS
538527,"** 1/2 I can certainly understand why ""Spy Kids"" has been such an enormous hit with children.  What is childhood fantasy, after all, but an attempt by essentially powerless youngsters to bring a little order to their world, to show themselves and the adults around them that they too are good for something - even if it's only saving the world from the forces of evil before it's time to come in to face chores, homework and bedtime.  Of course, children merely mimic the fantasies adults themselves indulge in - utilizing the same set of conventions that serve as the template for virtually all action/adventure films that have featured heroes on the order of James Bond, Rambo, and Arnold Schwarzenegger in his various fictional guises.  In many ways, the films featuring those characters demonstrate that many of us have still not outgrown the simplistic view of the world that fuels our earliest fantasies.  By making the heroes of this film specifically children, ""Spy Kids"" fulfills that need children have to feel that they too can be an active part of a power-conferring fantasy rather than just the passive observers they usually end up being in a real world controlled by adult concepts and adult rules.Fair enough.  What I don't understand, though, is why adults seem to be so enamored of ""Spy Kids,"" which, for all its hullabaloo and hubbub, is really little more than a juvenile version of the same spy spoof nonsense that has been a staple of filmmaking since the 1960's (nicely resurrected by the ""Austin Powers"" films a few years back).  Antonio Banderas and Carla Gugino star as Gregorio and Ingrid Cortez, two dashing former spies who have traded in the exciting world of field espionage for less glamorous ""desk jobs"" in the spy organization so that they can raise their two children, Carmen and Juni, in a more normal, less hectic and less dangerous environment.  Carmen and Juni, unaware of their parents' past, look upon them as two hopelessly nerdy representatives of an ""uncool"" older generation.  When Gregorio and Ingrid decide, after nine years out of commission, to get back into the secret agent business, they discover that some of their espionage skills have become a little rusty and they are instantly caught and imprisoned by a mad children's show producer bent on creating a race of indestructible children robots.  When Carmen and Juni discover the truth of their parents' identities and predicament, the two youngsters set off on a mission to singlehandedly rescue them from a fate worse than death.One of the problems with ""Spy Kids"" is that it seems to mistake frenetic activity for humor and wit.  Through long stretches of the film, we are being hurtled through space in one imaginary vehicle after another as the children search desperately for their kidnapped parents.  There is, moreover, an awful lot of frantic running around by the various characters, but the result is, oddly, not excitement but rather tedium.  Because writer/director Robert Rodriguez has failed to provide any truly clever dialogue, he has been forced to rely far too heavily on the special effects to carry the day.  The result is that we are never particularly captivated by the antics either of the children or of the parents, who, I hasten to note, actually spend most of their time off screen.  When they are on screen, they often come across as arch, self conscious and cutesy, rather than smooth, suave and witty.  Alexa Vega and Daryl Sabara, as the two children, are unremarkable but relatively likable screen presences.  At least they are not as cloying as their parents.The art director, set decorator and production designer deserve mention for their superb work in creating a never-never land world caught somewhere between reality and fantasy, perfectly suitable for a film built on childhood imaginings.  It's too bad that the screenplay fails to consistently match that level of creativity.  Stand by for the inevitable sequel!",N/A
447313,do not recomend you even attempt to watch this. it is sick and demented out of the hundreds of movies ive seen this is one of the worst i cant believe they put it on dvd i guess the worst part is where the guy drills some chicks private out with his newly installed metal drill penis as she screams in agony. i have no idea what the other previewers were thinking in giving this movie a high rating but i hope they check in with the people in white jackets.,N/A
493278,"Suddenly, in the increasingly right-of-center autumn of 2001, this 1992 film seems timely all over again. In it, Tim Robbins plays a folk-singing uber-conservative Senatorial candidate (?!?!), running in Pennsylvania. The film follows his campaign's completely successful efforts to cajole, seduce, and flat-out dupe the media into slavishly following his every move. He gets ten times the coverage, as a &quot;media phenomenon,&quot; as he might have as a simple candidate. His followers love him as though he were a rock star.Sadly, we may never know whether writer/director/star Tim Robbins consulted the Psychic Friends Network to get the idea for his film. No, wait -- he's still alive. I'll have to ask him about it. Be that as it may, the fact is that two years after the film, in 1994, the Republicans steamrolled their way into Congress fueled by rhetoric that, as often as not, could have been direct quotes from this film... Some of the political issues raised are dated now, such as the savings and loans scandals and the contras. Nevertheless, the basic spirit of an arch-conservative remains the same today, and comes through very clearly. I was bothered by the total vacuousness of Bob's supporters (actually, &quot;disciples&quot; might be a better word), who generally seem to come from less monied, less educated families than the supporters of Bob's opponent. Bob's supporters love him because he's a self-made rich man and he's not ashamed of it... it's true, it is all too easy to dismiss money as unimportant when you have plenty of it. I think, in a nutshell, Bob Roberts' supporters in the film are people who think of America as a &quot;land of opportunity,&quot; not as a &quot;society.&quot; After all -- many of our ancestors DID originally come here to get rich, which they could never do in most other lands. What his supporters miss is the absolute emptiness behind Bob Roberts' smile, and his arctic, ruthless willingness to do anything to get ahead and stay there. His supporters value hard work and success, which is fine, but they don't see that their idol values these things only insofar as they further his own insane dreams of glory.Today, some of the humorous touches may seem a little obscure for younger audiences. For example -- when BR was made, in 1992, cell phones were much more unusual than today. The fact that Bob's staffers constantly monitor media and stock market information on cell phones is intended to satirize yuppy consultants of the time. Today, it would strike no one as odd that staffers do this. Also, a lot of the music videos for the conservative folk songs are spoofs of particular music videos from the late 80s and early 90s. Another comedic touch that younger audiences might miss, for different reasons, is the way Merilee Dale portrays Bob's wife Polly.  A pinker, more precious, perfect, beaming Republican daddy's girl one could never imagine. Watching this film, I imagined frequent catfights breaking out on the set between Dale and Susan Sarandon, Tim Robbins' real-life partner and co-star in the film, who is an extremely vocal and opinionated &quot;feminist's feminist.&quot;This movie is a lot of fun, and it makes you think about things we should all worry about more. The only reason I'm not giving it five stars is that it felt a little thin for some reason -- maybe it could have used one more subplot. Still absolutely worth owning, however, and seeing again and again. Two thumbs up.",Bob Roberts VHS
531701,"Meet the Parents and There's Something About Mary were stupid movies because they were funny.  Zoolander is just stupid and perhaps the worst Ben Stiller movie ever.Stiller stars at Derek Zoolander, vaucous male model who is recruited by fashion industry thugs to kill the prime minter of Malaysia, because he plans to end child labor.  Helping him in this effort is an equally vapid model, Hansel (Owen Wilson who usually gets much better roles than this) and Matilda, a crusading reporter (Stiller's wife Christine Taylor who will make you yearn for her Brady Bunch movie roles).  Of the supporting players,  Jerry Stiller is absolutley horrible, badly acting as the owner of a modleing agency.  Stiller's mom Ann Meara is even in this, throwing an egg at a fashion desinger.  If only we had the same opportunity.The story really isan't about anything, it is a collection of jokes and bits that are mostly unfunny.  One scene in Hansel's pad, is excrutiatingly long.  There are cameos galore. David Bowie, Gwen Stefani, Fabio, and other Hollywood luminaries, here as window dressing or perhaps to pick up that much needed check.  Hope they were paid scale.Reviewers have compared this movie to Austin Powers.  I would too. Austin Powers 2 that is.  It is as equally unfunny as this mess.  Stiller almost appears to be trying to copy Jim Carrey's clipped dialogue in &quot;Cable Guy&quot;, which looks like &quot;Citizen Kane&quot; next to this dreck.Ben Stiller forgot that if you are going to make a comedy, at least make it funny.  I gave it 2 stars because that is how many times I laughed.Incidental note - the World Trade Center was removed digitally from the New York Skyline.  I applaud the filmakers for this sensitivity. It is the only applause they will get from me.",N/A
15061,One of the films that launched Julia Roberts into superstardom as an actress.  Here's a situation that so many of us can relate to; children from a previous marriage are torn between their natural parent and a new stepparent.  This film has a wonderful blend of funny and heart-wrenching moments.  A precociously good performance is rendered by young Liam Aiken as &quot;Ben&quot;.  This is another film that has to be placed on the &quot;don't miss&quot; list.,Stepmom VHS
305952,"Okay, nobody should rent (or buy) &quot;Cthulhu Mansion&quot; based on the H.P. Lovecraft blurb on the box; I've read two reviews that call it &quot;the world's worst [Lovecraft] adaptation,&quot; and this movie definitely isn't for any of his fans.  BUT... for fans of Juan Piquer Simon, the modern-day Spanish equivalent of Ed Wood, this is a must-see.  &quot;Cthulhu Mansion&quot; is hysterical, a mess of poor story, direction, acting, etc. that makes it the director's best film to date.  For fans of bad horror, this is a slice of heaven--for Lovecraft fans, it's bound to be the equivalent of pulling teeth.",Cthulhu Mansion VHS
458504,"This film was written, co-produced and co-stars Dee Snider, who has to be commended for his efforts. From a distance, this seems like another teen explotation film. But it's not. The teenagers aren't primping bimbo's destined to be slaughtered, the cops aren't bumbling idiots, and the bad guy is neither immortal, or superhuman. Simply a deranged psychopath (well played by a very intimidating Snider).I can't praise this film as much as some others have, but the reviewer who hated this film really missed the point, and probably dislikes most all films of this genre. Virtually no one is killed in this film, any nudity shown is in a cursory manner, not for exploitation. And while Snider is a &quot;co-star&quot;, and I imagine many teens found his performance inspiring, only a sick minded individual would aspire to be like his character in this film. The concept is anything but another teen slaughterhouse, and quite original, and well thought out.Bottom line: Fans of the horror genre will be plesantly surprised by this film. And I imagine fans of Snider, Twisted Sister, or Metalheads will probably love it. It's too bad the film didn't reach a larger audience.",Strangeland VHS
395930,"Another silent film that has not aged too well but is still of great interest to lovers of silent film and film history. The plot is none too innovative but the wild, original sets made this one stand out from the crowd. The direction is actually a bit wooden. It is the work of the set designers which actually made this one a stunning experience to early film audiences.",N/A
672101,"While many Avenger fans rate the Tara King episodes as below par, for me they are a great reminder of that late 60's TV era. Tara was actually the first Avenger girl I can recall although catching up on the Emma Peel years has hardly been difficult.The most unfortunate aspect of this 2-disc set has to be the quality of the prints used. The earlier Avenger releases (of much older material) were certainly shown some additional tender loving care. Maybe A&amp;E have shown favor to the more well known Mrs Peel while Tara's stories have not received an equally impressive 'wash and brush up'.The episodes are marked with many nicks and scratches, some of which run through the whole picture for minutes at a time. One story borders on the unwatchable as all of the print damage is shown in full digital quality !Don't let us down A&amp;E. Your releases of British TV have been excellent up till now. No slacking off please in quality or quantity.",N/A
575066,"With the current lacklustre season of the X-Files (largely sans Mulder) screening here in Australia, it is good to know we can return to the glory days of the X-Files on DVD. I agree with the previous reviews in that this was the best season of the X-Files, prior to it being all consumed with the &quot;mythology&quot; episodes and sheer stupdity at times. On average, season 3 had a good balance between these types of episodes and the one-off 'monster of the week' episodes (which are much more fun if you ask me). By the time this season was playing here in Australia, The X Files had reached the mega-hype level, and deservedly so. It is a shame that the X-Files has almost become a mockery of the great show that this set clearly proves it once was.  It was for sets such as this that I first bought a DVD player - now I can watch my fave episodes as many times as I like. Highlights from this season include: The Blessing Way, Paper Clip, Piper Maru, Apocrypha, Jose Chung's &quot;From Outer Space&quot;, Talitha Cumi.  This DVD set also has the distinct advantage of providing an audio commentary (presumably from Chris Carter), which the previous sets have not done. All in all, Season 3 on DVD looks like a must buy for both fans and those with a passing interest in the series.",The X-Files - The Complete Third Season
15066,"Julia Roberts and Susan Sarandon light up the screen in &quot;Stepmom,&quot; a heartwarming and emotionally involving comedy/drama which tells the story of two women, one divorced, the other married to her ex-husband, and the hurdles they must jump in order to find a common ground of understanding. The movie has it laughs, tears, and an upbeat attitude that keeps going throughout, telling its story in an appealing fashion with the help of its brilliant cast and director Chris Columbus. You can enjoy this movie for everything it has to offer and feel satisfied in the end with how you spent your time; I did.Jackie and Luke are divorced, which is emotionally taxing on their two children, Anna and Ben, Anna refusing to accept the fact that her parents are never getting back together again. Ben is too young to understand much of what is going on; he merely aides Anna in making Luke's girlfriend, Isabel, completely miserable. This includes hounding her for unwashed laundry, putting down her lunches, and just about anything they can to make it look like they have been treated with less care than they would under their mother. The movie's setup of these relationships between different characters is well-done, keeping its focus on the children's actions and their feelings on the situations they are put into.As most ex-wives will do, Jackie is condescending of Isabel, looking down on her as a self-centered woman who cares more for her work and personal life than for the children under her care. They have many sparring sessions and heated arguments, but it's clear that they cannot argue forever, and as the children begin to warm to Isabel, so does the friendship between Jackie and Isabel begin to form. Soon, they are helping each other through tough times, trading tips on caring for the children, but still maintaining that small spark of conflict which will surface time and again as Jackie realizes her children are no longer solely under her influence.The movie deals with a lot of real-to-life family issues that will hit home with most viewers and is sure to strike an emotional chord in audiences everywhere. One of those issues is the fact that a divorce is more about how to deal with the children than about getting on with life. The movie does not take away the focus from the childrens' feelings towards their situation. At one point, Anna stands up and shouts, &quot;You didn't ask me if I wanted a new mother!&quot; The story is still about the feud between Jackie and Isabel, but this feud centers around what each of them feels is best for the children, keeping with the fact that in a divorce, they are the ones who are most affected.Actors Jena Malone and Liam Aiken, Anna and Ben, do a terrific job in bringing out all of that emotion and feeling in their characters. Aiken's character is not required to be as emotional as Malone's: he is only eight years old in the movie, and does not clearly understand what his parents are going through. He is merely along for the ride, going with what his parents say and what his sister wants, and Aiken brings all of that childhood innocence out perfectly and with believability. Malone must provide a much more involved role: her character is older, and lashes out against her father for leaving his mother and preparing to be with a woman half his age. Malone is full of tears, anger, and laughs, and her performance is heartwrenching and convincing.Another issue is embedded in the relationship between Jackie and Isabel. Jackie has the maternal instinct where Isabel is trying her best, and the story is intensified emotionally by the clashes in how they feel the children should be raised. When Jackie realizes that Isabel is going to be a permanent part of her children's lives, she also comes to the realization that she cannot keep arguing with her about how to raise the children. As they come to an understanding of one another, it's intriguing to watch the two actresses interact onscreen.Susan Sarandon is plays Jackie, who is stubborn and becomes quite disturbed when Isabel steps onto her turf. She brings out all this emotion and feeling, as well as her actions and reactions, convincingly, matching the performance of Roberts, her opposite. Roberts is Isabel, and she brings all the brightness and charm of her own person into the role while also maintaining a short emotional fuse. It is easy to see that the two actresses are having fun in their roles, and their pairing for this movie is outstanding. Their performances make this one of the best movies of the year. Ed Harris plays the part of Luke, who knows how Jackie feels but wishes that she and Isabel would be able to come to an understanding of one another. His performance is earnest and warming, and like his costars, he makes his role believable and interesting.&quot;Stepmom&quot; is one of those feel-good movies that was able to keep my interest throughout. There is a twist in the plot that I dare not even mention, because the filmmakers and producers have done a pretty good job of not giving it away in the promotional material. There is a lot of love between the characters, brought out by the stellar cast and a director whose films in this field have excelled. Based on emotional depth and connectivity, &quot;Stepmom&quot; is a nice piece of heart that is filled with true human feeling.",Stepmom VHS
559441,"Overall, this movie left me disappointed. The acting left something to be desired (to put it lightly), it didn't really have a plot, and it was unsatisfying in general. There's a slight love storyline between two of the characters, but it's underdeveloped, and was probably just added to give the movie more mass appeal. The highlight of the movie by far was John Digweed's cameo, in a scene where he has a conversation with an aspiring DJ after performing a set. Sure, it gave some insight into the whole rave-underground world, and the whole party set is really cool (they have a chill room, a dance floor, a living room, a fruit and water stand, a massage room... they have an entire warehouse to work with!). &quot;Groove&quot; is worth a try, and can be entertaining at points - but if you're looking to  experience a rave vicariously by watching this, that's not the way to do it--  just GO to one. Enough said.",N/A
679504,"Finally - a teen horror film that actually looks creepy. It looks like the best teen horror film since THE FACULTY. JEEPERS CREEPERS is about a brother and a sister coming home from college. Along the road, they end up being chased by this strange creature who is out to get the brother. Although the two main actors in this film are hardly unknown (this must be their debut film), they are very good actors. The plot is pretty simple so the movie can actually have more time to scare you. JEEPERS CREEPERS looks really good and I can't wait to see it!",Jeepers Creepers
664804,Vampire Princess Miyu is a really good anime with some of the coolest looking characters. Such as her friend/protecter Lava who wears a really cool mask that reminds me a little bit of the Phantom of the Opera. She also has a psychotic little bunny thing with a really creepy looking right eye. The DVD has three episodes on it the first being ...THE FANG KNOWS..In this episode Miyu must find out who or what is murding people had the school she has just enrolled in....episode 2 AT THE NEXT STATION...advances the plot a bit as Miyu makes friends and must dicover who is kidnapping beautiful women riding the subway...THE FOREST CALLS...Miyu's guardian Lava steps up and must deal with a magical mask which controls the one who wears it...All in all VPM is a great series and I cannot wait for the next dvd in the series. I will post my review of that one as soon as it is released. Enjoy!,Vampire Princess Miyu: Initiation
447848,"This movie is one of my favorites. Yes, it's little known, and yes, the DVD does nothing to improve the sound or image, but this is a great movie. Inevitably, this movie will be compared to Saving Private Ryan. Suprisingly, it holds up extremely favorably. The story, the plot of this movie is much much better. In this movie, death stalks soldiers all of the time, and you die a slow, agonizing, bloody death. Gone are the Saving Private Ryan's cliches (Such as the wimpy medic, the New Yorker, the Heroic Captain, the Jew, and so forth) and it's patriotism. This is war, war in it's most brutal tone. Sergeant Steiner, played by James Coburn, is a tough but disallusioned Sergeant who despises officers and simply wants to keep his men alive. His squad mates are instantly loveable, and they actually have real character. They are not flat cliches, these are real men. There is no way to call this movie a salute to Nazism or anything like that, in fact, it is extremely anti-nazi. The men in the squad are not thinking about Nazism or their great leader, they're trying to keep themselves and their friends alive, as was the actual case. In fact, the SS Special Squad reinforcement that the squad gets is eventually offered to the Russian women to kill. Since you grow so close to the characters, you really get emotional when you see them blown away in Peckinpah's typical balletic slow motion violence. The villan, Captain Stransky, is played brilliantly by Maximillian Schell. Although the slow motion violence is less realistic than Saving Private Ryan, it never the less evokes more emotions. This is one of the best movies about WWII and war in general, and is a must see even for people who think falsely that every German soldier was a horrible Nazi.",Cross of Iron VHS
526240,"Ok,  for anyone that has seen really good suspense films that reach out grab you and pull you in to the movie in such a way that you would rather pee in your pants instead of hitting pause.THIS IS NOT ONE OF THEM!!!!!!This movie was bad for the first half, then kinda kewl - then totally predictable!! - Rent B4 U buy",What Lies Beneath VHS
540594,"JP3 is nothing more than an action filled, edge of your seat, nail biting, heart pounding, jump out of your seat action thriller with `oh my god, do those Dinos look real' special effects.  With that said, why wouldn't anyone want to see this movie?  I can't think of one reason.  This movie was great.  It was such an improvement over the second one that I am now hoping they make a fourth one, and let Joe Johnston direct it, PLEASE!  I know that Spielberg was happy with what he saw. Which tells me one thing, Spielberg has outgrown these movies.  He's moved on to bigger things, like A.I. and Saving Private Ryan.  So let the reigns of his more meager works be taken over by lesser known talented directors.  Johnston does a superb job of handling the legacy of Jurassic Park.  He takes it back to the roots.  The movie is more of an action adventure.  It does tend to touch more on the themes of messing with nature and whether it is right or wrong as they did in the first one, but not as much.  Alan Grant, played very well again by Sam Neil, is hired to play aerial tour guide for a rich couple who want to see Isla Sorna from a plane.  A crash ensues and of course, people become snacks for the Dinos.  There are some cheesier themes of family togetherness as Grant finds out that his rich thrill seekers are really poor saps looking for their lost son on the island.  But the action that ensues from this is entertaining and pulse pounding.  There are many more types of dinosaurs to be seen, and the new big baddie, the Spinasauras is absolutely nasty.  the fight between him and the T-Rex is worth the cost of admission alone.  Improvements in Computer animation since the first movie allow us to see spectacular aerial shots of so many Dinos that you want to believe there is an Island out there with these creatures to be seen.  As I said beore, don't look for heavy themes of whether we should be tampering with nature as they did in the first movie, but you can count on something much more thrilling and fun to watch then the second movie.  Highly recommended.",Jurassic Park III VHS
663391,"Good fun Halloween movie takes place in a town where nobody celebrates Halloween, or even says the word Halloween because of a past tragety. The movie is about about a boys grandpa who dies after having a &quot;Halloween&quot; (getting hit on the head by a pumpkin) and comes back, as a good guy.",N/A
262415,"I am a great fan of Lubitsch and I discovered him thanks to this absolute masterpiece, when I was 14. The story, the actors, the script are absolutely perfect, clever and funny. If you have to see only ONE old movie in your life (and if you don't want to die stupid), watch it again and again. This movie is far better than all the overrated JULIA ROBERTS's or JIM CARREY's pseudo comedies. My personal list of the greatest comedies of all time is : this LUBITSCH's one, BILLY WILDER's &quot;Some like it hot&quot; and HOWARD HAWKS's&quot;Bringing up baby&quot;.",To Be Or Not to Be VHS
238182,"the godfather is the greatest trilogy ever made no argument needed but the godfather part two is superb for its startling contrast, but as the audience has matured beyond seing these two bit hoodlums as robin hood figures, once upon a time in america is the best film for the mature and modern audience, these men are no angels they show no pity or remorse they get exactly what they deserve in the end or the beginning of the movie, nothing.everything they believe about each other is false and i cant believe that some complete baffoon of a producer destroyed the most poignant scenes in the film just to please a few idiots who couldnt sit still for more then an hour and a half.  this is sergio leones best film the emotion and the feeling of a comedy in the shakesperean sense of the word almost enters the summary.but i want to ask you, could you truly ignore the beauty of the ghetto in this film the childhood scenes are definately the best ever caught by a camera, and the system of answers to questions unknown that are thrown at you in the opening scenes of the film only fuel the explosion of senses in the ending sequences.returning to my comments on the godfather part two people are always commenting on the final scene where michael is seated alone in his garden with a look of mental illness almost settling in francis coppola quoted that this was a symbol of how he is left with all of these horrible memories and the movie has shed its skin of heroism and realisation settles in that michael is no longer just filling the old fathers shoes hes replacing them.once upon a time devoted the entire movie to memory and how an old man has to live with the evil he commited as a young man, not only must he dream of it but it has to face it for the last time when a ghost of the past comes to ask him of one last obligation to fulfill.nobody could have predicted the plot twist finale and anyone who said they could is lying. unlike the godfather this film dosent want your respect it wants you not to just follow the trend of quoting every film critic but to question the stupidity of romantic criminal theory in film but to analyse film as more then just an hour and a half of fun but a serious medium for questioning.it leaves you thinking for weeks it is so under rated that it gives the big lebowski blockbuster worthy status in comparison.please watch this if (full version) your tastes expand beyond hollywoods dictatorship on film.",N/A
333400,"Picture it...undying love. Soul-mates that made a promise to never say goodbye, fall victim to an accident, and the misguided attempts of a mother protecting her family's business.Anyone who has seen and understood the intense bond of couples in films like &quot;Somewhere in Time&quot;, or &quot;What Dreams May Come&quot; will be moved by the resilient love of Michael and Nancy. The plot could be considered &quot;Soap Opera&quot;, but with the great cast, music, and pacing, it is a gem! I am glad to finally own a copy of this movie again! Grab the box of tissues!",N/A
459188,"With so many reviews given before me, I will then go straight to the point about this movie.For me, I admit that I am bias when movies are concern, bias in a sense that, no matter if the movie is from USA, China, Japan or Russia, aside from good script, good story line ,good characterization and free of unwanted prejudices and bashings, it must have GREAT CINEMATOGRAPHY! And to me,at least, Dances with the Wolves can be consider a buffet. Pick of your choice, its all there and eat all you can. It is this sumptuous.Another thing, me personally at least, as an Asian viewer, who not only love and live along with different ethnicities, horse herders, nomads , farmers and aborigines along with modern cities and ancient villages, the main interesting point in watching Dances with the wolve is like watching a beautiful live documentary about the history of various Indian tribes and the Western Frontier period drama. Historical figures. Also,it is like putting me with its various people on the other side of the planet in the historical past.Then , this movie to me , is very special in that sense.I realized that the story of the movie may be fictatious, but the scenery and panoramas of the great frontier, the prairie , the buffalo hunts are visually stunning and the lifestyle and the costume of the Indians are amazingly beautiful, complicated and yet very very human,I dont know how accurate this movie is in term of  costumes and language and all, perhaps my American counterparts can tell me. But knowing Spielberg, the highly acclaimed director and his reputation, I can safely said I believe the authenticities he put into his movies.Some of my most favourite scenes are vista and the surrounding, so peaceful and quiet, when Kevin Costner in that long bouts of silent comtemplation, the Indians on the horizon line on horses, the stray lonely wolf that followed the lone soldier everywhere and the frustration and barrier of communication as well as the exchanging of gifts are inspiring, comical as well as touching.Genghiz Tanghe",N/A
